,userid,age,sex,nationality,usertype,vehiclebrand,vehiclemodel,enginetype,vehiclesize,vehicletype,stationtype,timeofday,dayofweek,holiday,reservation_count,view_count
19903,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,4.0
19904,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,4.0
19905,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,18.0
19906,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,12.0
19907,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKEND,Yes,0.0,2.0
19908,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,6.0
19909,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
19910,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,18.0
19911,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,12.0
19912,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,Yes,0.0,2.0
19913,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,6.0
19914,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
19915,311469,45+,Male,Thai,UNSPECIFIED,HONDA,ACCORD,Non-EV,L,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
19916,311469,45+,Male,Thai,UNSPECIFIED,HONDA,ACCORD,Non-EV,L,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
19917,311469,45+,Male,Thai,UNSPECIFIED,HONDA,ACCORD,Non-EV,L,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,6.0
19918,311469,45+,Male,Thai,UNSPECIFIED,HONDA,ACCORD,Non-EV,L,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,6.0
19919,311469,45+,Male,Thai,UNSPECIFIED,HONDA,ACCORD,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
19920,311469,45+,Male,Thai,UNSPECIFIED,HONDA,ACCORD,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
19921,311469,45+,Male,Thai,UNSPECIFIED,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
19922,311469,45+,Male,Thai,UNSPECIFIED,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,Yes,0.0,2.0
19923,311469,45+,Male,Thai,UNSPECIFIED,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,4.0
19924,311469,45+,Male,Thai,UNSPECIFIED,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,6.0
19925,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,2.0,2.0
19926,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,10.0
19927,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
19928,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,Yes,2.0,0.0
19929,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
19930,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
19931,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,2.0,0.0
19932,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
19933,311469,45+,Male,Thai,UNSPECIFIED,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
19934,311469,45+,Male,Thai,UNSPECIFIED,MERCEDES_BENZ,C350e_PHEV,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
19935,311469,45+,Male,Thai,UNSPECIFIED,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,16.0
19936,311469,45+,Male,Thai,UNSPECIFIED,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,16.0
19937,311469,45+,Male,Thai,UNSPECIFIED,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,6.0,36.0
19938,311469,45+,Male,Thai,UNSPECIFIED,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,Yes,4.0,0.0
19939,311469,45+,Male,Thai,UNSPECIFIED,MG,3,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,12.0
19940,311469,45+,Male,Thai,UNSPECIFIED,NISSAN,NOTE,Non-EV,XS,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,6.0
19941,311469,45+,Male,Thai,UNSPECIFIED,NISSAN,SYLPHY,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
19942,311469,45+,Male,Thai,UNSPECIFIED,ORA,GOODCAT,EV,M,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
19943,311469,45+,Male,Thai,UNSPECIFIED,SUZUKI,CIAZ,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
19944,311469,45+,Male,Thai,UNSPECIFIED,SUZUKI,SWIFT,Non-EV,XS,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,4.0
19945,311469,45+,Male,Thai,UNSPECIFIED,SUZUKI,SWIFT,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
19946,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
19947,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,14.0
19948,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,6.0
19949,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,Yes,0.0,2.0
19950,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,6.0
19951,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,6.0
19952,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
19953,311469,45+,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
19954,311482,25-45,Male,Thai,UNSPECIFIED,HONDA,CITY_Sedan,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
19955,311482,25-45,Male,Thai,UNSPECIFIED,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,MEGA STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19956,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
19957,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,MEGA STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
19958,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
19959,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,4.0
19960,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,PRIUS_HYBRID,Non-EV,M,HATCHBACK,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
19961,311482,25-45,Male,Thai,UNSPECIFIED,BYD,ATTO_3,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
19962,311482,25-45,Male,Thai,UNSPECIFIED,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
19963,311482,25-45,Male,Thai,UNSPECIFIED,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,2.0
19964,311482,25-45,Male,Thai,UNSPECIFIED,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,7.0
19965,311482,25-45,Male,Thai,UNSPECIFIED,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19966,311482,25-45,Male,Thai,UNSPECIFIED,HONDA,HR-V,Non-EV,M,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19967,311482,25-45,Male,Thai,UNSPECIFIED,MG,EP,EV,XL,MPV,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19968,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,Yes,2.0,0.0
19969,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19970,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
19971,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKDAY,Yes,1.0,0.0
19972,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
19973,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
19974,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,Yes,0.0,3.0
19975,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
19976,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
19977,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
19978,311482,25-45,Male,Thai,UNSPECIFIED,BYD,DOLPHIN,EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
19979,311482,25-45,Male,Thai,UNSPECIFIED,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
19980,311482,25-45,Male,Thai,UNSPECIFIED,MG,4,EV,M,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
19981,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
19982,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
19983,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS_HYBRID,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19984,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ATIV,Non-EV,XS,SEDAN,TRAIN STATION,LATE NIGHT,WEEKEND,No,0.0,2.0
19985,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
19986,311482,25-45,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
19987,311735,25-45,Male,Thai,UNSPECIFIED,TOYOTA,VIOS,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
19988,311735,25-45,Male,Thai,UNSPECIFIED,NISSAN,KICKS_e-POWER_HYBRID,Non-EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
19989,311735,25-45,Male,Thai,UNSPECIFIED,TOYOTA,YARIS_CROSS,Non-EV,M,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
19990,311735,25-45,Male,Thai,UNSPECIFIED,BMW,330E_PHEV,Non-EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
19991,311735,25-45,Male,Thai,UNSPECIFIED,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
19992,311735,25-45,Male,Thai,UNSPECIFIED,MAZDA,CX-3,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19993,311735,25-45,Male,Thai,UNSPECIFIED,NISSAN,KICKS_e-POWER_HYBRID,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
19994,311735,25-45,Male,Thai,UNSPECIFIED,NISSAN,KICKS_e-POWER_HYBRID,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,0.0
19995,311735,25-45,Male,Thai,UNSPECIFIED,TOYOTA,CROSS,Non-EV,M,SUV,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
19996,311735,25-45,Male,Thai,UNSPECIFIED,TOYOTA,VIOS,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19997,311735,25-45,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
19998,311735,25-45,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,1.0,0.0
19999,312158,25-45,Male,Thai,UNSPECIFIED,BMW,320D,Non-EV,L,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20000,312158,25-45,Male,Thai,UNSPECIFIED,MERCEDES_BENZ,C200,Non-EV,L,SEDAN,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20001,312158,25-45,Male,Thai,UNSPECIFIED,TOYOTA,COMMUTER,Non-EV,XL,VAN,MEGA STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
20002,312158,25-45,Male,Thai,UNSPECIFIED,TOYOTA,COMMUTER,Non-EV,XL,VAN,MEGA STATION,WORK HOURS,WEEKEND,No,0.0,5.0
20003,312158,25-45,Male,Thai,UNSPECIFIED,BMW,320D,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20004,312158,25-45,Male,Thai,UNSPECIFIED,BMW,320LI,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20005,312158,25-45,Male,Thai,UNSPECIFIED,BYD,ATTO_3,EV,M,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,3.0
20006,312158,25-45,Male,Thai,UNSPECIFIED,BYD,ATTO_3,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
20007,312158,25-45,Male,Thai,UNSPECIFIED,HAVAL,H6_HYBRID,Non-EV,M,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,1.0,0.0
20008,312158,25-45,Male,Thai,UNSPECIFIED,HYUNDAI,H-1,Non-EV,XL,VAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20009,312158,25-45,Male,Thai,UNSPECIFIED,MERCEDES_BENZ,A200,Non-EV,M,SEDAN,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,3.0
20010,312158,25-45,Male,Thai,UNSPECIFIED,MERCEDES_BENZ,A200,Non-EV,M,SEDAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20011,312158,25-45,Male,Thai,UNSPECIFIED,MERCEDES_BENZ,E300e_PHEV,Non-EV,L,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20012,312158,25-45,Male,Thai,UNSPECIFIED,MERCEDES_BENZ,GLA200,Non-EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,2.0
20013,312158,25-45,Male,Thai,UNSPECIFIED,MERCEDES_BENZ,GLC300e_PHEV,Non-EV,L,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,3.0
20014,312158,25-45,Male,Thai,UNSPECIFIED,TOYOTA,COMMUTER,Non-EV,XL,VAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20015,312158,25-45,Male,Thai,UNSPECIFIED,TOYOTA,MAJESTY,Non-EV,XL,VAN,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20016,312158,25-45,Male,Thai,UNSPECIFIED,BYD,ATTO_3,EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20017,312158,25-45,Male,Thai,UNSPECIFIED,BYD,SEAL,EV,L,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,2.0
20018,312158,25-45,Male,Thai,UNSPECIFIED,HONDA,HR-V,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,1.0,0.0
20019,312158,25-45,Male,Thai,UNSPECIFIED,HONDA,HR-V,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20020,312158,25-45,Male,Thai,UNSPECIFIED,TOYOTA,CROSS_HYBRID,Non-EV,M,SUV,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
20021,312158,25-45,Male,Thai,UNSPECIFIED,TOYOTA,MAJESTY,Non-EV,XL,VAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,3.0
20022,312164,25-45,Male,Thai,UNSPECIFIED,HONDA,CITY_Sedan,Non-EV,S,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,Yes,1.0,0.0
20023,312164,25-45,Male,Thai,UNSPECIFIED,HONDA,CITY_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,4.0
20024,312164,25-45,Male,Thai,UNSPECIFIED,HONDA,CITY_Sedan,Non-EV,S,SEDAN,TRAIN STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
20025,312164,25-45,Male,Thai,UNSPECIFIED,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20026,312164,25-45,Male,Thai,UNSPECIFIED,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20027,312164,25-45,Male,Thai,UNSPECIFIED,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,1.0
20028,312164,25-45,Male,Thai,UNSPECIFIED,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,2.0,1.0
20029,312164,25-45,Male,Thai,UNSPECIFIED,MAZDA,2_Hatchback,Non-EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,1.0,0.0
20030,312164,25-45,Male,Thai,UNSPECIFIED,MAZDA,2_Sedan,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20031,312164,25-45,Male,Thai,UNSPECIFIED,MG,5,Non-EV,S,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20032,312164,25-45,Male,Thai,UNSPECIFIED,MG,ZS,Non-EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20033,312164,25-45,Male,Thai,UNSPECIFIED,TOYOTA,ALTIS,Non-EV,M,SEDAN,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20034,312242,18-24,Male,Thai,UNSPECIFIED,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
20035,312242,18-24,Male,Thai,UNSPECIFIED,HONDA,CIVIC_Sedan,Non-EV,M,SEDAN,MEGA STATION,WORK HOURS,WEEKDAY,No,0.0,3.0
20036,312242,18-24,Male,Thai,UNSPECIFIED,MAZDA,2_Sedan,Non-EV,S,SEDAN,MEGA STATION,LATE NIGHT,WEEKEND,No,0.0,1.0
20037,312242,18-24,Male,Thai,UNSPECIFIED,BYD,ATTO_3,EV,M,SUV,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,1.0
20038,312242,18-24,Male,Thai,UNSPECIFIED,BYD,ATTO_3,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
20039,312242,18-24,Male,Thai,UNSPECIFIED,BYD,ATTO_3,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,4.0
20040,312242,18-24,Male,Thai,UNSPECIFIED,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,5.0
20041,312242,18-24,Male,Thai,UNSPECIFIED,BYD,DOLPHIN,EV,S,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20042,312242,18-24,Male,Thai,UNSPECIFIED,LEXUS,UX_300e,EV,XL,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
20043,312242,18-24,Male,Thai,UNSPECIFIED,MG,EP,EV,XL,MPV,OTHER STATION,LATE NIGHT,WEEKEND,Yes,0.0,1.0
20044,312242,18-24,Male,Thai,UNSPECIFIED,MG,EP,EV,XL,MPV,OTHER STATION,LEISURE HOURS,WEEKEND,No,1.0,0.0
20045,312242,18-24,Male,Thai,UNSPECIFIED,MG,EP,EV,XL,MPV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,10.0
20046,312242,18-24,Male,Thai,UNSPECIFIED,MG,EP,EV,XL,MPV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20047,312242,18-24,Male,Thai,UNSPECIFIED,MG,ZS_EV,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20048,312242,18-24,Male,Thai,UNSPECIFIED,MG,ZS_EV,EV,M,SUV,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,1.0
20049,312242,18-24,Male,Thai,UNSPECIFIED,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,0.0,2.0
20050,312242,18-24,Male,Thai,UNSPECIFIED,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,LEISURE HOURS,WEEKDAY,No,1.0,0.0
20051,312242,18-24,Male,Thai,UNSPECIFIED,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,6.0
20052,312242,18-24,Male,Thai,UNSPECIFIED,NISSAN,LEAF,EV,L,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,0.0,3.0
20053,312242,18-24,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20054,312242,18-24,Male,Thai,UNSPECIFIED,TOYOTA,YARIS,Non-EV,XS,SEDAN,OTHER STATION,WORK HOURS,WEEKDAY,No,0.0,1.0
20055,312242,18-24,Male,Thai,UNSPECIFIED,VOLT,CITY,EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,No,4.0,0.0
20056,312242,18-24,Male,Thai,UNSPECIFIED,VOLT,CITY,EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKDAY,Yes,1.0,0.0
20057,312242,18-24,Male,Thai,UNSPECIFIED,VOLT,CITY,EV,XS,HATCHBACK,OTHER STATION,LATE NIGHT,WEEKEND,No,0.0,5.0
20058,312242,18-24,Male,Thai,UNSPECIFIED,VOLT,CITY,EV,XS,HATCHBACK,OTHER STATION,WORK HOURS,WEEKDAY,No,2.0,15.0
20059,312242,18-24,Male,Thai,UNSPECIFIED,VOLT,CITY,EV,XS,HATCHBACK,OTHER STATION,WORK HOURS,WEEKEND,No,4.0,0.0
20060,312242,18-24,Male,Thai,UNSPECIFIED,BYD,ATTO_3,EV,M,SUV,TRAIN STATION,WORK HOURS,WEEKDAY,No,0.0,2.0
20061,312242,18-24,Male,Thai,UNSPECIFIED,BYD,DOLPHIN,EV,S,HATCHBACK,TRAIN STATION,WORK HOURS,WEEKEND,No,0.0,1.0
